rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
2.0,2.0,63,-23.6165915,-46.632562,627876,2,179.35617950522098,0
3.0,1.0,90,-23.5695554,-46.6388177,485198,3,36.0,1
2.0,1.0,57,-23.584259,-46.630337,561314,1,122.02403698878084,0
2.0,4.0,144,-23.5862506,-46.686001,2931240,1,358.0212849464415,0
4.0,2.0,126,-23.5565124,-46.6791869,1190190,2,178.0,1
1.0,1.0,62,-23.5946812,-46.6896041,1062240,2,43.28396800429418,0
3.0,1.0,82,-23.5594468,-46.678318,1072130,1,84.0,1
2.0,1.0,56,-23.5715374,-46.6199598,285503,3,107.0,1
4.0,4.0,247,-23.5981736,-46.6665193,3388210,2,29.44451204799026,0
3.0,1.0,104,-23.534467,-46.7140654,798571,2,28.0,1
2.0,1.0,92,-23.5618501,-46.665749,975513,1,17.346312381191442,0
3.0,1.0,112,-23.6373937,-46.6319097,1107210,1,99.0,1
1.0,1.0,66,-23.5610951,-46.6516806,683632,2,4.844643391503554,0
1.0,1.0,50,-23.5405926,-46.6511854,560319,1,69.11154296815715,0
2.0,1.0,90,-23.6004112,-46.6782368,850372,2,42.0,1
1.0,1.0,55,-23.5996291,-46.6838623,531032,1,31.0,1
4.0,4.0,235,-23.6093986,-46.6556764,3026580,2,216.0,1
4.0,2.0,157,-23.5503549,-46.5926433,1164620,1,27.94745695737861,0
3.0,2.0,104,-23.6194625,-46.7315866,916310,1,51.321238087631656,0
3.0,2.0,210,-23.5388943,-46.6612806,2041080,1,22.0,1
3.0,2.0,210,-23.5934543,-46.6843239,2289910,1,96.0,1
2.0,1.0,76,-23.6465432,-46.703921,905320,2,199.33319329910603,0
3.0,1.0,94,-23.5349118,-46.6771277,908502,2,43.0,1
3.0,2.0,140,-23.4927636,-46.6389686,1339770,1,116.0,1
1.0,2.0,100,-23.606717,-46.6634526,1166090,2,312.6875084654863,0
3.0,2.0,84,-23.5815133,-46.6795415,1026470,1,353.333630924379,0
2.0,1.0,72,-23.533948,-46.680178,695874,2,78.48880369917117,0
3.0,2.0,180,-23.6001119,-46.6639402,2026470,1,297.04164359639424,0
2.0,1.0,80,-23.5376571,-46.6776577,684187,2,24.0,1
3.0,2.0,250,-23.5616913,-46.6673662,4251820,2,263.09080565104347,0
3.0,1.0,107,-23.5379586,-46.6547702,1056250,1,28.0,1
2.0,2.0,76,-23.5974176,-46.6817888,1172470,2,88.67910501287082,0
3.0,2.0,112,-23.5963429,-46.6693626,2726970,1,245.92553479272195,0
4.0,4.0,224,-23.5630502,-46.6838602,3370170,1,176.9387468288284,0
1.0,2.0,61,-23.594433,-46.6806411,1043210,2,228.5548849682462,0
4.0,2.0,121,-23.6390494,-46.7007211,1282180,2,19.9718653692219,0
4.0,4.0,200,-23.6050354,-46.6559362,2557060,3,95.04611319530113,0
4.0,2.0,105,-23.6196947,-46.6741432,1156430,1,81.83504802359097,0
2.0,1.0,85,-23.5932335,-46.6405549,547525,2,123.0,1
4.0,4.0,136,-23.6125907,-46.7388668,1620880,2,224.20625511230602,0
3.0,3.0,160,-23.6105962,-46.6890653,1276640,1,1.0,1
1.0,1.0,47,-23.5950522,-46.6714329,628084,1,109.50338772203739,0
3.0,3.0,195,-23.5533276,-46.6920431,2758470,1,161.08493516556712,0
2.0,1.0,100,-23.540488,-46.6785166,986186,2,27.0,1
3.0,1.0,190,-23.5379648,-46.6672115,1273970,2,161.88347194596324,0
2.0,1.0,62,-23.5552048,-46.5933149,403392,2,149.59813887148482,0
1.0,1.0,36,-23.5540461,-46.6501401,548430,2,330.40206215132883,0
3.0,3.0,198,-23.5723265,-46.6588979,2683720,1,182.76634961476077,0
4.0,4.0,280,-23.5507452,-46.6996773,4307900,1,265.507620902658,0
1.0,1.0,37,-23.5843725,-46.6751626,529154,3,359.0785543522863,0
4.0,2.0,300,-23.5732366,-46.6590069,3672580,2,247.91652772506896,0
2.0,3.0,161,-23.4946386,-46.6312263,1540730,2,159.58664872127417,0
4.0,2.0,300,-23.5640437,-46.6511547,2397110,1,123.16880336752345,0
2.0,1.0,60,-23.5531435,-46.6571918,544249,2,6.0,1
3.0,4.0,150,-23.6152084,-46.7325048,919573,1,2.0,1
2.0,1.0,70,-23.5684762,-46.5830186,518434,2,34.0,1
3.0,2.0,74,-23.6057457,-46.6280028,719881,1,278.25002705249324,0
4.0,3.0,196,-23.606531,-46.704669,1164930,1,105.0,1
3.0,3.0,224,-23.5585516,-46.6567204,3427620,3,303.64680134711983,0
3.0,1.0,115,-23.5805215,-46.6756996,1196990,1,100.64370751675308,0
1.0,1.0,119,-23.5465714,-46.6921247,1663530,1,229.96471048718215,0
2.0,1.0,66,-23.6090801,-46.6656751,803382,2,37.0,1
3.0,2.0,120,-23.6083402,-46.7079485,670544,2,13.0,1
1.0,1.0,30,-23.5374952,-46.6697437,411065,3,300.0,1
3.0,1.0,108,-23.543344,-46.687263,1043810,3,145.7898616804929,0
3.0,4.0,154,-23.6132078,-46.7075087,1297630,3,80.0,1
4.0,4.0,149,-23.6099444,-46.7340442,1118930,3,3.0,1
1.0,1.0,40,-23.534057,-46.659532,433381,3,31.0,1
3.0,1.0,96,-23.5802041,-46.676947,1123100,2,112.27964571341624,0
2.0,1.0,54,-23.597334,-46.738065,471200,1,37.919483016948135,0
2.0,1.0,69,-23.5937965,-46.6738315,1082960,2,205.52038876190875,0
4.0,3.0,165,-23.6111167,-46.6578351,2194890,2,33.332382974500575,0
4.0,3.0,124,-23.5348065,-46.6784266,1620270,3,58.0,1
4.0,4.0,242,-23.6120006,-46.7366426,1368550,1,56.0,1
2.0,2.0,65,-23.5358865,-46.6832236,647142,2,98.0,1
3.0,3.0,196,-23.5249979,-46.7309089,1847450,2,4.0,1
2.0,1.0,57,-23.6202796,-46.6372109,601572,1,79.0,1
3.0,3.0,105,-23.6058802,-46.6741148,1276320,1,45.0,1
2.0,1.0,65,-23.6084025,-46.667803,798172,3,327.25449418693944,0
1.0,1.0,40,-23.5373721,-46.6876668,435192,2,86.0,1
3.0,2.0,240,-23.5440414,-46.6528611,2689530,1,91.72728475974499,0
2.0,1.0,75,-23.5641298,-46.639259,952377,1,331.79648441628495,0
5.0,2.0,254,-23.5790846,-46.6366727,2149330,3,248.83620114705624,0
3.0,2.0,166,-23.6125471,-46.6617036,1828830,2,67.0,1
4.0,3.0,145,-23.6248811,-46.6701055,2057890,1,72.05793393272592,0
1.0,1.0,48,-23.6116133,-46.6601734,571603,1,45.0,1
4.0,4.0,223,-23.5245159,-46.6978002,2013580,2,42.74906475585384,0
3.0,2.0,110,-23.5858613,-46.6469885,1004540,3,59.22316350929292,0
2.0,1.0,60,-23.5445803,-46.6895035,579895,3,29.390110875673095,0
2.0,1.0,80,-23.578226,-46.6027732,526320,2,71.72201551014014,0
3.0,2.0,136,-23.6115234,-46.6800562,1297580,3,36.91080524586646,0
2.0,1.0,88,-23.5466963,-46.6540717,815932,3,5.0,1
1.0,1.0,40,-23.5526207,-46.6556854,431938,2,241.0,1
4.0,3.0,150,-23.6131606,-46.7370904,1319590,1,222.5150233846685,0
2.0,1.0,50,-23.628904,-46.6369916,510865,2,41.0,1
3.0,4.0,160,-23.6295479,-46.7197565,1414760,3,30.292413185299583,0
1.0,1.0,100,-23.5599334,-46.6721842,1247560,3,158.98579368931368,0
1.0,1.0,48,-23.6054449,-46.6955101,459293,2,77.89835497075093,0
2.0,2.0,102,-23.5936029,-46.6878371,1626660,1,9.0,1
1.0,1.0,42,-23.6342817,-46.7362056,268947,1,13.0,1
2.0,1.0,187,-23.5833989,-46.6069289,1230270,2,149.60629564728322,0
2.0,2.0,119,-23.6003027,-46.7300304,761486,3,35.803124019283864,0
2.0,1.0,45,-23.5933672,-46.6287956,464574,1,249.6005109602403,0
4.0,5.0,344,-23.6110862,-46.6573292,3494140,3,351.7800481840511,0
2.0,1.0,85,-23.5889978,-46.6073517,559215,2,248.6623741202377,0
3.0,1.0,140,-23.5452733,-46.654895,1568890,3,338.9280437294854,0
2.0,2.0,152,-23.578298,-46.642011,1430590,1,19.995091625849565,0
3.0,2.0,170,-23.579113,-46.6761624,1884890,2,124.14458657574836,0
4.0,2.0,101,-23.5984331,-46.6341096,1339040,3,17.483130655673627,0
3.0,1.0,133,-23.5734175,-46.613488,605486,2,17.0,1
2.0,1.0,82,-23.5641489,-46.6183175,551662,3,82.0,1
4.0,3.0,186,-23.6330678,-46.7061112,2009090,2,212.97782319652958,0
3.0,3.0,193,-23.5516398,-46.6616117,2885370,1,312.98328077611853,0
2.0,1.0,61,-23.5557127,-46.648472,849718,3,61.13282005358385,0
3.0,2.0,125,-23.5850119,-46.6456664,1236190,2,58.430123863319494,0
3.0,2.0,205,-23.5727139,-46.6596735,2773810,2,96.32746817253438,0
3.0,1.0,100,-23.6160697,-46.6333917,743185,3,18.0,1
3.0,3.0,167,-23.6255018,-46.6377571,1504980,3,45.83053509216766,0
4.0,3.0,195,-23.5633414,-46.661277,2860670,2,6.133285362812271,0
3.0,2.0,157,-23.6459005,-46.6997452,1243040,1,7.0,1
3.0,3.0,132,-23.6047591,-46.6401013,1304720,1,87.95200634631608,0
3.0,4.0,136,-23.613846,-46.7395249,1012400,2,348.0144897286509,0
5.0,8.0,260,-23.5757886,-46.691798,4169660,1,277.63618508233753,0
2.0,1.0,62,-23.571609,-46.704871,300089,2,71.0,1
3.0,2.0,130,-23.5976601,-46.6412154,1197880,3,103.0,1
3.0,1.0,175,-23.5704338,-46.6517183,2371970,3,202.9896986797471,0
3.0,1.0,136,-23.5634656,-46.6821648,1696680,3,142.97652138653072,0
3.0,2.0,90,-23.6206899,-46.6387886,781969,2,87.0,1
4.0,4.0,480,-23.6076473,-46.7058491,3580550,1,96.0,1
3.0,2.0,105,-23.5986007,-46.7243686,772830,3,8.0,1
3.0,2.0,113,-23.6126686,-46.6804889,999963,1,23.0,1
2.0,1.0,160,-23.635261,-46.7105662,1307920,3,111.689949980998,0
3.0,2.0,88,-23.5499501,-46.595107,645579,1,31.0,1
3.0,2.0,100,-23.6113665,-46.6607537,1426150,2,284.81300132111664,0
2.0,1.0,57,-23.5988421,-46.5999445,370883,3,50.0,1
3.0,2.0,75,-23.4922795,-46.6470328,717734,1,330.12684028606964,0
4.0,3.0,243,-23.6149906,-46.7312072,1196100,3,64.0,1
1.0,1.0,52,-23.609668,-46.66275,911924,3,99.47324219382931,0
2.0,2.0,129,-23.5878939,-46.6779866,2412570,2,288.13735137002755,0
3.0,3.0,213,-23.5899612,-46.628627,1809350,2,64.0,1
1.0,1.0,48,-23.5439474,-46.6959278,643659,2,212.12495751836082,0
3.0,1.0,138,-23.5705372,-46.6552738,1396820,1,13.034558298176746,0
4.0,5.0,385,-23.6256169,-46.6746141,4191070,3,336.97255119065454,0
3.0,2.0,108,-23.5849271,-46.6464296,1272520,3,38.37737436916225,0
4.0,2.0,350,-23.5378734,-46.6589176,3350000,3,147.66847751153708,0
2.0,1.0,74,-23.6004865,-46.6688916,731976,3,82.0,1
2.0,1.0,74,-23.5579464,-46.6487589,531039,3,9.23846236070705,0
3.0,3.0,140,-23.6005563,-46.6654519,1371580,3,54.434683865494044,0
3.0,2.0,276,-23.5419767,-46.6623719,2914040,3,297.19383754048977,0
1.0,2.0,97,-23.5856859,-46.7216433,731727,3,75.0,1
3.0,2.0,135,-23.5353011,-46.6862288,1378280,1,123.13583081777227,0
4.0,2.0,550,-23.5473877,-46.6564476,3805640,1,221.0,1
4.0,4.0,289,-23.6285663,-46.7340888,1512830,1,141.0,1
3.0,2.0,118,-23.5760681,-46.6128141,1174900,2,101.29124976428676,0
3.0,1.0,64,-23.5767992,-46.6056694,617904,2,203.0,1
4.0,3.0,190,-23.5406634,-46.7182035,2622380,2,19.602695572613346,0
3.0,1.0,118,-23.5816624,-46.6766737,1312670,3,140.0520259905855,0
4.0,3.0,198,-23.5883166,-46.6376085,2434100,3,268.60855941699924,0
3.0,2.0,100,-23.5580686,-46.6741931,1307480,1,9.133881655067832,0
3.0,2.0,84,-23.6056247,-46.6292501,909945,2,235.24756897367155,0
3.0,1.0,115,-23.5444012,-46.6543537,1225900,2,21.252527335901323,0
2.0,1.0,57,-23.5627049,-46.6279251,505765,2,273.0923505772045,0
3.0,2.0,100,-23.5868739,-46.7186023,1108420,1,228.97678544530692,0
4.0,3.0,240,-23.5834348,-46.6752691,3406560,1,330.486761104365,0
2.0,1.0,90,-23.5531301,-46.6900391,948788,1,290.5227172576326,0
4.0,3.0,122,-23.5738634,-46.6505751,1259410,2,57.0,1
4.0,2.0,156,-23.5855567,-46.7191512,1606120,1,12.0,1
2.0,2.0,120,-23.5823574,-46.6765956,1750260,3,173.79955201322676,0
2.0,1.0,68,-23.5642675,-46.6309294,575412,1,93.35103358664452,0
2.0,1.0,58,-23.5369874,-46.6835895,496684,3,16.0,1
3.0,1.0,96,-23.5441554,-46.6861983,927832,2,58.0,1
2.0,2.0,71,-23.5866186,-46.6409661,969221,3,157.02156113566664,0
3.0,1.0,100,-23.5880387,-46.6427463,845416,2,318.8988628578748,0
3.0,1.0,134,-23.578704,-46.6353049,1133900,3,116.10830384308599,0
3.0,2.0,250,-23.5356739,-46.660474,2892360,1,203.0,1
4.0,2.0,106,-23.6103634,-46.6609568,1172420,1,88.0,1
3.0,2.0,91,-23.5485179,-46.6892316,988911,3,11.0,1
4.0,3.0,220,-23.5475265,-46.6616043,2465400,3,156.0,1
3.0,3.0,125,-23.5838113,-46.6292676,1143660,3,43.55927162028733,0
2.0,3.0,119,-23.624825,-46.6678246,1688890,3,74.51787726272043,0
2.0,2.0,134,-23.5637016,-46.6848775,1236310,1,8.338617647506288,0
3.0,2.0,80,-23.5337758,-46.6907253,865704,2,166.15647476398271,0
4.0,5.0,266,-23.5943836,-46.6455825,3738360,1,290.24235528034353,0
3.0,2.0,179,-23.5635794,-46.6991836,1733440,3,264.07193989641485,0
3.0,1.0,83,-23.4986313,-46.6386129,560772,3,186.2216969689662,0
4.0,3.0,355,-23.5941606,-46.6708752,4746990,3,103.38554657840074,0
1.0,1.0,38,-23.554992,-46.653898,516826,2,11.148042325022459,0
2.0,2.0,118,-23.6237252,-46.6763204,1642090,3,124.17359813972912,0
3.0,1.0,103,-23.5788758,-46.6433309,805147,3,88.0,1
3.0,2.0,136,-23.5265862,-46.7285872,1463080,1,63.0,1
2.0,1.0,98,-23.5468009,-46.6883141,789888,1,11.860573936524546,0
3.0,2.0,321,-23.5697217,-46.6346902,2597270,2,3.2024920385274758,0
3.0,1.0,130,-23.6043549,-46.6584413,1153800,2,40.0,1
3.0,1.0,120,-23.6211157,-46.6457894,754420,1,58.0,1
4.0,6.0,315,-23.5631042,-46.6644959,4950180,2,211.37956878899956,0
4.0,3.0,130,-23.6110025,-46.7076264,1021370,3,234.0,1
3.0,2.0,96,-23.5644133,-46.5833614,861068,3,204.21049458747078,0
1.0,1.0,45,-23.5937562,-46.671919,800329,2,263.93743182390654,0
4.0,4.0,300,-23.6275093,-46.7342256,1880590,3,17.43438373366079,0
2.0,1.0,50,-23.6467203,-46.6659862,425871,3,191.0,1
2.0,1.0,110,-23.55074,-46.6482134,810388,1,14.0,1
3.0,2.0,125,-23.552589,-46.6909315,1173110,1,226.21603418885002,0
1.0,1.0,50,-23.601446,-46.717651,448240,2,112.0,1
3.0,1.0,98,-23.6126327,-46.6822313,934455,1,104.0,1
3.0,2.0,100,-23.5631789,-46.6966054,1190730,2,206.9134160868269,0
3.0,3.0,161,-23.6336988,-46.731731,1013960,3,74.5580686605253,0
2.0,3.0,198,-23.5963444,-46.6674675,4330870,1,89.79847991474949,0
4.0,3.0,264,-23.5359545,-46.6850558,2542240,3,118.35141393185351,0
3.0,2.0,102,-23.5417516,-46.6812282,909713,1,27.0,1
2.0,2.0,64,-23.616201,-46.630556,531966,1,134.75919714860527,0
2.0,1.0,100,-23.5327543,-46.6650637,930131,1,74.0,1
1.0,1.0,67,-23.6046054,-46.671725,753656,2,128.70985763835264,0
3.0,2.0,110,-23.5695106,-46.588065,503984,3,8.0,1
3.0,1.0,64,-23.5672912,-46.6553734,1164400,1,143.5426516930127,0
2.0,1.0,125,-23.5406023,-46.6538337,1400800,3,136.2419530246654,0
3.0,1.0,55,-23.573749,-46.738739,347903,3,32.0,1
3.0,2.0,70,-23.5701447,-46.7274507,403652,2,20.0,1
2.0,1.0,83,-23.5559647,-46.6765958,704697,2,262.08926466427783,0
3.0,1.0,131,-23.5346414,-46.6590115,1111780,3,208.0851322852984,0
3.0,2.0,95,-23.6046029,-46.6755567,1017950,3,23.0,1
2.0,1.0,80,-23.5875691,-46.6774997,984164,3,32.65510478590797,0
3.0,2.0,108,-23.6123054,-46.7055411,948923,1,2.0,1
2.0,1.0,49,-23.6149954,-46.5969541,239754,2,20.0,1
2.0,1.0,71,-23.6272237,-46.7192996,620740,2,21.412763312309945,0
1.0,1.0,42,-23.6261708,-46.7356607,338708,2,26.0,1
3.0,2.0,145,-23.5328905,-46.7257936,1696320,2,145.5178628682157,0
2.0,1.0,78,-23.5340957,-46.6817341,670470,1,15.0,1
1.0,1.0,66,-23.5522981,-46.6529251,591145,1,24.0,1
4.0,2.0,190,-23.5625129,-46.6478076,1684700,2,180.0,1
3.0,2.0,180,-23.6162516,-46.6239308,1252020,3,120.9373924977238,0
3.0,1.0,170,-23.56376,-46.671245,2014140,1,30.647096219362254,0
2.0,2.0,86,-23.6065258,-46.7370575,424114,2,2.7810630074376608,0
3.0,1.0,77,-23.5920958,-46.7285481,677391,2,115.1471228364602,0
3.0,2.0,160,-23.538436,-46.6684879,1206170,1,273.31680160829586,0
2.0,1.0,70,-23.5926631,-46.6846228,776070,3,8.0,1
4.0,4.0,250,-23.5819625,-46.6827101,3500650,3,19.61764163267201,0
4.0,5.0,400,-23.6411596,-46.7103437,3446160,3,264.76625426636514,0
2.0,2.0,94,-23.5823574,-46.6765956,1371040,3,279.13531320471714,0
2.0,2.0,57,-23.6264887,-46.7235274,466171,1,160.18467551447765,0
4.0,4.0,250,-23.5915903,-46.633428,3218340,2,259.0,1
3.0,3.0,126,-23.5019949,-46.6429852,843292,2,54.0,1
3.0,1.0,220,-23.5624152,-46.6476076,1908700,2,47.0,1
3.0,2.0,120,-23.6348345,-46.6387701,994260,3,11.0,1
3.0,2.0,87,-23.6080911,-46.6697821,1201780,3,193.60315228499283,0
3.0,2.0,183,-23.5969383,-46.6771562,2863460,3,191.91775861886535,0
3.0,2.0,200,-23.6165223,-46.6341912,1748540,3,8.0,1
4.0,3.0,300,-23.6014984,-46.6495149,2460110,2,53.0,1
4.0,3.0,134,-23.6053097,-46.6397215,1532270,2,7.0,1
2.0,1.0,96,-23.6192829,-46.6753207,673272,1,90.0,1
3.0,2.0,168,-23.5687888,-46.6552673,1939570,2,22.0,1
3.0,3.0,113,-23.6151197,-46.6856933,1479430,1,75.0,1
1.0,1.0,80,-23.5633367,-46.6505691,828644,3,9.210762357647194,0
2.0,1.0,78,-23.5340199,-46.6861873,667209,2,94.0,1
3.0,4.0,225,-23.5953646,-46.6496719,2541210,3,330.7737100062303,0
3.0,2.0,98,-23.5354762,-46.6654034,1195310,1,101.08065339937177,0
3.0,1.0,102,-23.5778214,-46.6266678,863118,1,23.0,1
3.0,2.0,165,-23.5404115,-46.6592024,1541420,1,11.0,1
3.0,2.0,225,-23.6287179,-46.6378696,1431390,2,17.0,1
3.0,2.0,151,-23.5313069,-46.7296441,1350890,3,48.27466485091759,0
3.0,2.0,208,-23.5366425,-46.6595983,1909710,2,18.127404550301467,0
2.0,1.0,50,-23.541139,-46.6530675,449688,1,10.0,1
3.0,3.0,162,-23.4926676,-46.6941298,886812,2,2.0,1
4.0,3.0,276,-23.6276713,-46.671814,2715240,3,11.0,1
3.0,1.0,175,-23.567607,-46.658593,1918160,2,78.05246749551964,0
3.0,1.0,158,-23.557836,-46.664316,1162670,3,62.87322848905354,0
3.0,4.0,311,-23.6185315,-46.7356171,2265470,3,257.3903763282333,0
5.0,4.0,278,-23.6025422,-46.6495244,2434600,2,55.93058251127955,0
4.0,5.0,318,-23.6364718,-46.7276921,3580260,3,150.5155546509922,0
1.0,1.0,62,-23.519381,-46.6657763,636297,1,34.0,1
3.0,2.0,103,-23.6198495,-46.640602,923332,1,33.0,1
3.0,3.0,172,-23.587158,-46.6441113,2177160,1,128.84861552357043,0
2.0,1.0,105,-23.5588309,-46.6515422,914851,1,1.0,1
2.0,1.0,80,-23.5622176,-46.645731,828644,1,166.25467130256757,0
4.0,1.0,170,-23.555457,-46.664769,1489570,3,49.0,1
4.0,3.0,232,-23.5434746,-46.6596684,3181930,2,186.44307856143075,0
3.0,2.0,220,-23.6258758,-46.6836565,2442760,2,246.29430038293853,0
2.0,2.0,65,-23.4922795,-46.6470328,622036,2,34.0,1
3.0,3.0,180,-23.5609194,-46.6665796,2560900,3,94.4895118372616,0
3.0,2.0,104,-23.5317116,-46.6880338,1134800,2,213.78676017565394,0
3.0,2.0,245,-23.6030958,-46.6714996,3271930,1,100.54379879926394,0
4.0,4.0,177,-23.6201884,-46.6703281,1989440,1,114.1610064679069,0
4.0,3.0,256,-23.5616967,-46.6478948,1608400,3,45.0,1
3.0,2.0,132,-23.5530115,-46.6567747,999991,3,43.267896322372124,0
3.0,1.0,97,-23.5990541,-46.6625005,1144570,1,47.0,1
3.0,2.0,116,-23.6261699,-46.6691236,1242160,1,322.2524180225878,0
3.0,1.0,160,-23.5441759,-46.660263,1793020,1,92.97725351718827,0
3.0,2.0,256,-23.5434697,-46.6591578,2983890,2,279.0,1
2.0,1.0,96,-23.5649338,-46.64389,758637,1,44.0,1
3.0,1.0,103,-23.5429211,-46.6735047,744387,1,101.25480319161005,0
2.0,1.0,96,-23.5567512,-46.6421678,994373,3,54.0,1
2.0,1.0,140,-23.5482183,-46.6492443,838072,1,7.0,1
3.0,2.0,107,-23.5588978,-46.6772718,1041570,2,14.0,1
4.0,4.0,311,-23.6195313,-46.6802006,3068240,1,14.0,1
1.0,1.0,40,-23.6113363,-46.6396128,313677,1,95.0,1
1.0,1.0,45,-23.5719245,-46.6595392,803266,3,22.89076349346341,0
4.0,4.0,201,-23.5491174,-46.6607059,2339700,1,129.0,1
3.0,2.0,450,-23.5428368,-46.6596306,4331340,3,54.076611300065274,0
2.0,2.0,165,-23.5972631,-46.6824248,1702150,2,22.02803254343605,0
2.0,1.0,75,-23.5611325,-46.6452105,776854,1,5.0,1
3.0,2.0,130,-23.543088,-46.660899,1456830,3,190.59944493444166,0
4.0,2.0,300,-23.5380831,-46.6611439,2366250,2,93.03547006089859,0
4.0,5.0,310,-23.5369646,-46.713074,4304800,1,144.34117905750688,0
4.0,3.0,158,-23.5652032,-46.6221049,1425250,3,197.9388722685691,0
2.0,1.0,85,-23.5397998,-46.6561598,824681,3,356.9726634044057,0
3.0,3.0,161,-23.5279823,-46.6806778,2141900,1,111.20925898464043,0
3.0,2.0,117,-23.5332298,-46.7147955,899648,2,69.0,1
3.0,1.0,80,-23.59445,-46.6444784,640263,2,1.0,1
2.0,1.0,54,-23.5591572,-46.5783894,454744,1,189.82875098810118,0
3.0,2.0,218,-23.5753434,-46.6482375,2314220,2,173.41147744314887,0
3.0,2.0,113,-23.6271378,-46.7362794,772443,1,28.0,1
2.0,1.0,80,-23.5713184,-46.6349529,554962,1,13.0,1
4.0,3.0,256,-23.6152626,-46.6779016,2382530,2,142.0,1
3.0,1.0,93,-23.5544617,-46.6586326,1407600,2,304.4120098535938,0
4.0,2.0,260,-23.5615735,-46.6662632,4985270,2,62.880100752989144,0
3.0,2.0,140,-23.582833,-46.672401,1960360,1,31.0,1
2.0,1.0,61,-23.6102356,-46.6413444,602937,1,36.0,1
3.0,2.0,230,-23.5267865,-46.7311907,2220550,2,128.37205612298357,0
3.0,2.0,106,-23.4960343,-46.6323947,817846,3,15.0,1
2.0,1.0,70,-23.531394,-46.704534,859393,2,226.67191480648344,0
3.0,1.0,100,-23.5632468,-46.6625702,1375540,3,73.35639344468511,0
4.0,3.0,220,-23.6031626,-46.6724755,2819770,1,79.26783545212615,0
3.0,3.0,153,-23.5236789,-46.6838611,1800320,1,85.0,1
1.0,1.0,58,-23.5630236,-46.6421513,600767,1,155.9472321461533,0
3.0,1.0,117,-23.5643862,-46.6552434,1055190,1,124.0,1
2.0,2.0,75,-23.6165257,-46.6736534,927795,2,134.0,1
2.0,1.0,60,-23.6113834,-46.6397136,455982,3,34.0,1
2.0,1.0,68,-23.6269229,-46.6670196,588691,3,40.960305925960434,0
3.0,1.0,71,-23.5617235,-46.6862574,573318,1,26.0,1
3.0,2.0,68,-23.6171823,-46.7381016,480720,2,6.0,1
2.0,2.0,53,-23.5754727,-46.7323131,417813,3,28.570899686079393,0
4.0,1.0,214,-23.5385391,-46.659705,1948950,1,164.0,1
2.0,2.0,75,-23.5543212,-46.6820693,638146,3,7.326316974044045,0
4.0,2.0,221,-23.5620915,-46.6475689,1765900,3,131.0,1
3.0,2.0,197,-23.6199969,-46.6708588,1841680,1,207.0,1
4.0,4.0,101,-23.5820425,-46.6452222,1266910,1,178.5576984782407,0
3.0,2.0,84,-23.5789152,-46.6216791,709612,1,3.3677227999044845,0
4.0,5.0,325,-23.6269992,-46.6696823,3727470,3,246.7379841765899,0
4.0,4.0,221,-23.4998036,-46.6396656,2134560,3,268.6561452301267,0
3.0,1.0,109,-23.534754,-46.6677822,1013840,1,122.21047463522459,0
4.0,3.0,110,-23.5637645,-46.5864487,799508,1,15.634438129300383,0
4.0,3.0,180,-23.539633,-46.663429,1968150,1,164.78645560972737,0
2.0,1.0,70,-23.607118,-46.621217,446920,3,19.0,1
5.0,2.0,600,-23.5389842,-46.6583238,4609180,2,134.0,1
2.0,1.0,51,-23.5714002,-46.7264258,290859,2,5.0,1
3.0,3.0,105,-23.5923712,-46.6260866,1002300,3,125.0,1
3.0,1.0,218,-23.5431111,-46.6626637,2442990,3,332.6399896094509,0
3.0,1.0,81,-23.5378304,-46.6803452,773679,3,216.88324824783996,0
3.0,1.0,120,-23.56932,-46.646561,1054390,3,218.0,1
3.0,1.0,130,-23.5612434,-46.6729236,1298780,3,181.69777026710986,0
3.0,2.0,208,-23.5487014,-46.6591547,1711960,3,35.0,1
2.0,1.0,65,-23.5346925,-46.6891511,628220,3,153.65664478249988,0
3.0,2.0,105,-23.610737,-46.6345663,840685,1,68.0,1
2.0,1.0,78,-23.5607121,-46.684254,769072,2,60.0,1
3.0,3.0,163,-23.5706968,-46.6322246,2144520,1,324.5894242290568,0
2.0,2.0,90,-23.6199305,-46.6839682,1003940,3,91.09430953810464,0
2.0,1.0,67,-23.5910766,-46.6050788,440793,1,118.0,1
2.0,1.0,66,-23.6222485,-46.6728504,706744,1,32.0,1
3.0,3.0,153,-23.5860423,-46.6055113,1006590,1,3.0,1
3.0,3.0,380,-23.5453577,-46.6607687,4235830,1,46.97045425891548,0
4.0,4.0,316,-23.6227529,-46.6767614,4182400,2,221.98970923940217,0
1.0,1.0,49,-23.542532,-46.659572,570375,1,25.0,1
4.0,1.0,128,-23.525228,-46.679219,1296600,2,187.54294848955772,0
3.0,2.0,108,-23.4919997,-46.6357248,1033540,3,11.0,1
3.0,2.0,173,-23.5779869,-46.6436593,2110820,3,262.0887860396459,0
1.0,1.0,55,-23.6087428,-46.6638445,698814,3,69.63078222541509,0
3.0,2.0,170,-23.57396,-46.6468802,1853040,2,120.22578617830631,0
2.0,1.0,33,-23.618514,-46.638441,290252,3,71.0,1
4.0,2.0,350,-23.5379507,-46.657564,3650430,2,338.0508881361498,0
4.0,3.0,160,-23.6095201,-46.6809882,1844740,1,83.68752133998072,0
3.0,3.0,239,-23.6217892,-46.6705102,2149370,2,63.96996440193724,0
3.0,1.0,76,-23.6114844,-46.7340657,382698,3,45.0,1
