rooms,garages,useful_area,latitude,longitude,value,interior_quality
4.0,5.0,423,-23.6186608,-46.7355523,2673410,3
4.0,3.0,160,-23.5872425,-46.719423,1647930,1
4.0,2.0,134,-23.6154539,-46.6867468,1673580,1
1.0,1.0,45,-23.5832132,-46.6329094,380788,3
3.0,1.0,71,-23.5962447,-46.6185419,568088,3
3.0,3.0,98,-23.587962,-46.6403353,920061,1
3.0,2.0,83,-23.6282945,-46.7396052,807263,1
2.0,1.0,65,-23.5975956,-46.626634,531740,3
3.0,3.0,138,-23.6074378,-46.6581372,1679720,3
3.0,1.0,160,-23.5652918,-46.6559728,2168660,2
3.0,1.0,90,-23.5870387,-46.6005503,534328,2
3.0,4.0,152,-23.615848,-46.621238,1264580,2
3.0,3.0,200,-23.5649868,-46.6599792,2651320,1
3.0,3.0,235,-23.5503549,-46.5926433,1743220,1
2.0,1.0,110,-23.5703295,-46.6419443,920918,3
2.0,1.0,96,-23.633358,-46.7379012,757636,1
2.0,2.0,82,-23.5666844,-46.6452525,1538160,3
2.0,1.0,78,-23.602589,-46.6659609,763312,1
2.0,1.0,68,-23.584624,-46.6437752,720808,2
3.0,2.0,110,-23.5920457,-46.6253301,1616630,1
3.0,2.0,95,-23.5632224,-46.6850269,1148590,2
4.0,3.0,116,-23.6446445,-46.6705775,955442,3
3.0,1.0,120,-23.5795136,-46.64992,1381400,1
2.0,2.0,107,-23.5751431,-46.6469217,1484700,3
4.0,2.0,261,-23.5596493,-46.6477368,2073220,3
3.0,4.0,234,-23.5949488,-46.6662998,3182500,3
2.0,2.0,78,-23.6296121,-46.7324896,734254,2
4.0,4.0,412,-23.611243,-46.68112,3541170,3
3.0,1.0,110,-23.5640045,-46.6424378,1051520,2
4.0,3.0,252,-23.5991164,-46.6619416,2440420,3
4.0,2.0,180,-23.5364025,-46.6620216,2095260,2
2.0,1.0,70,-23.529099,-46.6891151,516917,2
2.0,1.0,66,-23.5930144,-46.6022861,691612,1
4.0,4.0,182,-23.592221,-46.628757,2027710,2
1.0,1.0,45,-23.5416927,-46.648848,504287,3
3.0,1.0,105,-23.6020003,-46.6693355,1180230,3
1.0,1.0,27,-23.6056223,-46.6646902,426004,2
2.0,1.0,50,-23.5459097,-46.5928869,352584,3
1.0,1.0,48,-23.5615126,-46.6861646,449295,3
4.0,4.0,211,-23.6069261,-46.6539596,2027990,1
4.0,2.0,300,-23.5473801,-46.6861265,2533680,3
4.0,4.0,350,-23.6013538,-46.6645492,3907830,3
2.0,1.0,80,-23.5713184,-46.6349529,554962,3
3.0,1.0,130,-23.5630025,-46.6438593,1617750,2
1.0,1.0,65,-23.6183395,-46.63305,669165,1
4.0,4.0,480,-23.624777,-46.7353329,2629830,3
3.0,2.0,60,-23.5940737,-46.6887343,1027970,1
3.0,2.0,122,-23.5475355,-46.5703503,859078,2
2.0,2.0,136,-23.538906,-46.681111,1168430,1
3.0,1.0,70,-23.5297992,-46.6900435,808689,1
1.0,1.0,55,-23.5588313,-46.6983459,719112,3
2.0,1.0,47,-23.633358,-46.7379012,370926,3
2.0,1.0,60,-23.6258911,-46.6673493,751314,1
2.0,1.0,96,-23.5747712,-46.6579884,1162470,1
3.0,2.0,226,-23.5469279,-46.6599723,1989840,2
2.0,1.0,49,-23.5548304,-46.6770225,560475,3
2.0,1.0,56,-23.5516732,-46.6528534,695212,3
3.0,2.0,80,-23.5802748,-46.6477165,690704,1
3.0,1.0,72,-23.6114844,-46.7340657,362556,3
2.0,1.0,69,-23.5639938,-46.6443359,714706,3
4.0,2.0,168,-23.525228,-46.679219,1968470,2
2.0,2.0,123,-23.6095137,-46.7080566,1138430,1
1.0,1.0,50,-23.6144941,-46.6346502,514742,3
3.0,4.0,253,-23.6128862,-46.7070577,1824460,3
4.0,4.0,357,-23.6048839,-46.6558152,3748510,3
2.0,1.0,55,-23.532536,-46.704425,444899,1
3.0,2.0,120,-23.5372206,-46.7156987,908757,2
1.0,1.0,40,-23.5607917,-46.6314609,338478,2
2.0,1.0,80,-23.5358835,-46.6731799,654679,2
4.0,4.0,253,-23.6185249,-46.7394812,3015310,2
4.0,3.0,430,-23.6019937,-46.6669532,4868340,1
3.0,3.0,178,-23.5845657,-46.635894,2156440,3
3.0,1.0,110,-23.5340957,-46.6817341,945534,3
2.0,1.0,78,-23.6185431,-46.6340834,695009,3
3.0,1.0,110,-23.5875555,-46.6447877,925104,1
4.0,3.0,186,-23.5097595,-46.6507406,1379290,2
2.0,1.0,60,-23.5667109,-46.6364227,449300,1
3.0,4.0,330,-23.5852735,-46.6454134,2724530,1
2.0,1.0,52,-23.6228566,-46.7262469,462161,1
4.0,3.0,232,-23.4989837,-46.6419027,2194660,3
3.0,1.0,88,-23.6196525,-46.6641647,826988,2
4.0,4.0,235,-23.6189167,-46.7395677,2175880,2
2.0,1.0,95,-23.535832,-46.65555,793100,3
4.0,2.0,442,-23.5464313,-46.6553103,4166940,2
3.0,3.0,280,-23.590462,-46.6715997,4181520,3
4.0,4.0,294,-23.5718418,-46.6487444,4504470,3
3.0,2.0,220,-23.5376913,-46.6701595,1749150,3
3.0,3.0,180,-23.5571781,-46.6775322,1947970,2
3.0,2.0,117,-23.6097873,-46.6604388,1235550,1
4.0,2.0,97,-23.567272,-46.615617,907620,3
4.0,4.0,223,-23.5696739,-46.6562038,4122320,1
3.0,3.0,180,-23.6121477,-46.6626712,2036310,2
2.0,2.0,110,-23.601446,-46.717651,986129,3
2.0,2.0,134,-23.5963444,-46.6674675,2930990,2
1.0,1.0,70,-23.6280641,-46.718925,623681,2
3.0,1.0,95,-23.5717521,-46.6354976,743680,3
3.0,1.0,200,-23.566683,-46.6673304,2042240,1
3.0,2.0,205,-23.5638312,-46.6649444,2383560,1
3.0,3.0,162,-23.5317926,-46.6883844,1663310,3
3.0,2.0,98,-23.5575566,-46.5757681,830957,3
3.0,2.0,153,-23.5743183,-46.6329945,1038520,3
3.0,1.0,85,-23.535373,-46.6713555,738079,1
3.0,1.0,148,-23.5652626,-46.6618501,2171180,2
3.0,2.0,127,-23.6247163,-46.6208542,1131620,3
3.0,2.0,81,-23.5319314,-46.6888376,912709,2
3.0,1.0,169,-23.5625141,-46.6663206,2020110,2
3.0,2.0,83,-23.5692856,-46.5950113,587692,1
1.0,1.0,114,-23.6188346,-46.6853719,1650550,3
3.0,2.0,92,-23.537843,-46.7054405,1130920,1
1.0,1.0,28,-23.5377682,-46.6547377,339533,3
5.0,5.0,232,-23.5310824,-46.7275512,2215240,2
4.0,3.0,410,-23.4923839,-46.6307611,2432890,1
2.0,1.0,62,-23.5409305,-46.6503417,694796,1
3.0,2.0,79,-23.535795,-46.703285,677301,2
3.0,1.0,90,-23.594881,-46.6438567,719661,1
2.0,1.0,47,-23.5432247,-46.6947167,370066,2
4.0,3.0,118,-23.586355,-46.7188582,1181280,1
3.0,2.0,90,-23.5994159,-46.6335153,713702,3
3.0,1.0,114,-23.5723174,-46.6571613,1261160,1
3.0,3.0,400,-23.6163665,-46.6235206,2434700,3
3.0,1.0,76,-23.5614849,-46.6002969,423091,2
1.0,1.0,80,-23.582262,-46.6479755,1116470,3
2.0,1.0,80,-23.6006465,-46.638313,831977,2
1.0,1.0,40,-23.6080641,-46.6425908,471332,2
2.0,1.0,65,-23.6008349,-46.6484132,630172,3
2.0,2.0,74,-23.6336041,-46.7141935,802317,2
2.0,1.0,75,-23.624729,-46.6702949,721604,1
3.0,3.0,227,-23.6114724,-46.6834439,2499060,2
2.0,1.0,140,-23.6154025,-46.6253547,1019470,2
4.0,4.0,272,-23.6366667,-46.73,2603460,2
3.0,3.0,200,-23.5724452,-46.6605933,2504140,2
1.0,2.0,81,-23.6101496,-46.6817533,879946,1
4.0,6.0,356,-23.6098854,-46.6573741,4209580,3
4.0,5.0,300,-23.6087193,-46.6565315,4163560,1
5.0,3.0,284,-23.6014523,-46.66878,2616020,3
3.0,1.0,116,-23.561067,-46.6771937,1137540,2
3.0,1.0,97,-23.5353342,-46.6564922,909995,3
3.0,2.0,220,-23.6174154,-46.6506561,1314230,3
3.0,1.0,64,-23.5945672,-46.7277993,394023,2
3.0,2.0,118,-23.5913076,-46.6227104,1324110,2
1.0,2.0,87,-23.5596581,-46.6626597,1320390,1
3.0,2.0,134,-23.5407152,-46.6585372,1314900,1
4.0,4.0,400,-23.5373838,-46.6786868,3777000,2
3.0,3.0,148,-23.6199065,-46.6782327,1865970,1
3.0,2.0,73,-23.5571299,-46.6024086,446541,1
2.0,1.0,83,-23.5687686,-46.6311605,432519,3
3.0,4.0,207,-23.5868535,-46.6856056,2714530,1
3.0,2.0,68,-23.63904,-46.735637,435708,2
2.0,1.0,52,-23.5557127,-46.648472,724349,2
3.0,1.0,154,-23.5770171,-46.6501558,1624900,1
4.0,4.0,156,-23.566242,-46.5955831,951485,2
2.0,1.0,85,-23.5682212,-46.6352871,719265,1
1.0,1.0,45,-23.5421448,-46.6830409,437444,3
4.0,2.0,103,-23.609999,-46.613381,1085970,1
3.0,1.0,69,-23.62227,-46.607158,337613,1
2.0,3.0,150,-23.5962879,-46.67744,2091300,3
3.0,1.0,210,-23.5445302,-46.6561847,1902880,2
3.0,2.0,150,-23.5755374,-46.6560567,1389790,1
3.0,1.0,110,-23.5670287,-46.6677522,1564960,1
3.0,2.0,94,-23.6021299,-46.6445558,1042600,3
4.0,1.0,170,-23.5598197,-46.6604359,2493920,3
3.0,3.0,190,-23.5335226,-46.6925938,1882400,2
4.0,3.0,300,-23.5784349,-46.6725702,3863060,3
4.0,4.0,317,-23.5336439,-46.6821326,3571180,3
3.0,1.0,75,-23.5385735,-46.705882,921949,1
3.0,3.0,480,-23.5379775,-46.68115,3915840,1
4.0,4.0,251,-23.5829429,-46.677415,4950500,3
4.0,2.0,210,-23.6100676,-46.6820322,1772070,1
2.0,1.0,109,-23.5612137,-46.6770214,1359840,1
3.0,2.0,120,-23.6065986,-46.6697839,1448670,1
3.0,3.0,200,-23.6202117,-46.6657852,2105690,2
4.0,3.0,231,-23.5954755,-46.6711483,4481230,3
3.0,2.0,130,-23.5608027,-46.69668,1621830,2
2.0,1.0,77,-23.5353235,-46.6900287,718879,3
3.0,1.0,123,-23.5514536,-46.6873978,1189960,3
2.0,1.0,55,-23.5636766,-46.6859704,720686,1
4.0,6.0,472,-23.503765,-46.6419119,4367840,3
4.0,6.0,348,-23.5527695,-46.6875399,4227070,1
1.0,1.0,40,-23.5841641,-46.6770482,536234,3
3.0,2.0,115,-23.5843807,-46.6467362,1001670,3
3.0,2.0,78,-23.567272,-46.615617,729839,3
3.0,2.0,83,-23.5711383,-46.6506376,781743,1
1.0,1.0,60,-23.5542275,-46.6821724,515373,1
4.0,4.0,168,-23.5801486,-46.6303267,1832290,3
3.0,1.0,105,-23.576772,-46.6484825,1134220,1
3.0,3.0,146,-23.5856344,-46.6746505,2778980,1
4.0,3.0,235,-23.636096,-46.733242,1528200,3
3.0,1.0,111,-23.5601584,-46.6693174,1544130,1
3.0,1.0,180,-23.5595961,-46.6652476,1914530,2
3.0,3.0,218,-23.5986007,-46.7243686,1604540,1
3.0,1.0,75,-23.532072,-46.705354,534657,2
2.0,1.0,70,-23.5837136,-46.6828741,757594,2
3.0,1.0,63,-23.5594319,-46.6154846,464217,2
1.0,1.0,40,-23.6091433,-46.6626286,476336,2
2.0,2.0,92,-23.5548134,-46.67565,1236880,2
3.0,2.0,120,-23.5993571,-46.6693922,1342970,3
1.0,1.0,32,-23.53932,-46.650877,418085,3
4.0,3.0,156,-23.6469037,-46.6639763,1460870,3
3.0,1.0,113,-23.558271,-46.5958992,719318,3
2.0,2.0,83,-23.635936,-46.733352,667752,1
2.0,1.0,71,-23.5386806,-46.6532507,823218,2
4.0,3.0,216,-23.6124084,-46.6825042,1761980,3
3.0,1.0,127,-23.5679714,-46.6652478,1551170,1
2.0,1.0,76,-23.5708585,-46.7134414,465029,3
3.0,1.0,122,-23.5606283,-46.6763378,1151340,2
3.0,2.0,72,-23.5712064,-46.6524111,983359,2
3.0,1.0,140,-23.5434751,-46.6813621,1131240,2
2.0,1.0,55,-23.6333341,-46.6410817,251670,1
4.0,3.0,192,-23.6130084,-46.7368204,1689080,3
1.0,1.0,40,-23.554516,-46.653342,368650,2
4.0,4.0,402,-23.5777718,-46.6482458,4496740,1
2.0,1.0,79,-23.6014883,-46.6377305,575345,3
3.0,2.0,189,-23.5976114,-46.6827423,2084940,2
3.0,4.0,425,-23.636288,-46.7141,3781380,2
3.0,1.0,115,-23.5795579,-46.6448056,1033950,2
3.0,2.0,114,-23.5760528,-46.6466851,1209780,3
4.0,2.0,188,-23.5386141,-46.6707702,1547520,2
2.0,2.0,120,-23.5330792,-46.6861724,1359210,3
3.0,1.0,106,-23.528074,-46.675637,617433,3
2.0,1.0,86,-23.6028901,-46.6773936,790608,3
3.0,3.0,127,-23.6112635,-46.7332429,912806,1
4.0,3.0,280,-23.5706441,-46.6568133,4025650,3
3.0,5.0,378,-23.5708525,-46.6345666,3200110,3
3.0,2.0,124,-23.6018285,-46.6445008,1400420,1
3.0,1.0,150,-23.5658957,-46.6488843,1268290,3
2.0,1.0,98,-23.5708726,-46.6617387,1521380,2
3.0,1.0,110,-23.5403068,-46.6704995,876172,3
1.0,1.0,95,-23.5598962,-46.6845886,898409,2
2.0,2.0,65,-23.5324037,-46.6802883,794105,2
3.0,1.0,70,-23.6196403,-46.6072328,432560,1
3.0,2.0,76,-23.608055,-46.62151,618184,2
3.0,1.0,107,-23.5616131,-46.683532,1024140,3
3.0,4.0,128,-23.576324,-46.6466657,1974140,2
2.0,1.0,85,-23.5698107,-46.6583842,1152100,3
2.0,1.0,43,-23.560198,-46.6218485,552191,1
4.0,2.0,140,-23.5249979,-46.7309089,1319610,1
4.0,4.0,371,-23.546636,-46.6872753,4935690,3
2.0,1.0,74,-23.6017401,-46.66369,730726,3
3.0,2.0,127,-23.5955223,-46.6692071,1304730,2
4.0,3.0,220,-23.5609624,-46.6670475,2786090,3
4.0,2.0,113,-23.5306491,-46.7260287,1074210,1
3.0,1.0,96,-23.52712,-46.707889,572921,1
3.0,2.0,150,-23.6275214,-46.6400858,1336560,3
4.0,4.0,311,-23.5810316,-46.6714473,3982770,1
4.0,2.0,220,-23.5466648,-46.6573547,1942250,3
3.0,1.0,230,-23.5431332,-46.6591207,2025060,1
1.0,1.0,45,-23.6003059,-46.6350278,423648,3
3.0,1.0,130,-23.6037753,-46.6701447,1462320,3
2.0,2.0,75,-23.5760432,-46.6440767,840854,1
3.0,3.0,276,-23.6231536,-46.6720824,2457590,1
2.0,1.0,97,-23.537549,-46.682735,1120610,2
3.0,2.0,218,-23.5491975,-46.6588336,2442990,2
2.0,1.0,64,-23.5704791,-46.6489869,736746,1
3.0,1.0,70,-23.6317395,-46.7033194,494230,3
2.0,2.0,66,-23.5368815,-46.5763408,559624,3
1.0,1.0,45,-23.6038932,-46.6740349,462845,2
2.0,1.0,73,-23.502834,-46.6380435,544532,2
3.0,1.0,127,-23.6116956,-46.6553643,759023,2
4.0,4.0,200,-23.6232341,-46.7195204,1456900,1
3.0,2.0,130,-23.5685004,-46.6517863,1418680,1
4.0,5.0,268,-23.542417,-46.6828045,1733610,3
1.0,1.0,28,-23.5387683,-46.5734219,237416,2
1.0,1.0,46,-23.5963581,-46.6690131,528006,3
4.0,3.0,201,-23.5728724,-46.633403,2200070,3
4.0,6.0,380,-23.6185158,-46.7315215,2352500,2
4.0,4.0,224,-23.523305,-46.732115,2525280,3
4.0,2.0,157,-23.5503549,-46.5926433,1164620,1
1.0,2.0,80,-23.5653623,-46.6835615,1074130,2
2.0,1.0,87,-23.547011,-46.686481,857982,1
3.0,2.0,242,-23.5361892,-46.6585705,2342140,1
2.0,1.0,80,-23.5862106,-46.6752102,1135520,1
4.0,3.0,240,-23.6063258,-46.7045532,1376140,2
3.0,2.0,93,-23.531451,-46.705292,959774,2
3.0,2.0,70,-23.6105175,-46.6887218,753536,1
3.0,3.0,169,-23.542614,-46.7264549,2348820,1
2.0,1.0,85,-23.5616875,-46.6663023,1051740,1
2.0,1.0,97,-23.5709637,-46.6554953,1044400,1
3.0,1.0,118,-23.5650293,-46.6857325,1184910,2
1.0,2.0,57,-23.5669662,-46.6577349,772585,2
4.0,2.0,190,-23.5645076,-46.6492665,1726800,3
1.0,1.0,47,-23.5200238,-46.6758981,550703,2
3.0,1.0,172,-23.5668458,-46.6673985,1768640,2
3.0,1.0,174,-23.5482841,-46.6554304,1949910,2
4.0,7.0,500,-23.6077481,-46.7069685,4063110,1
3.0,2.0,107,-23.5974592,-46.6491332,1038600,2
4.0,6.0,230,-23.5634546,-46.6637811,3852340,3
3.0,3.0,200,-23.636288,-46.7141,1779470,3
2.0,2.0,83,-23.5484784,-46.6931176,740215,3
2.0,1.0,62,-23.5751288,-46.6038081,436319,1
3.0,1.0,70,-23.5704921,-46.6421907,725064,1
1.0,3.0,70,-23.5618907,-46.6656575,1086310,1
3.0,3.0,250,-23.6191284,-46.678935,2288850,2
3.0,4.0,223,-23.6232947,-46.6755802,2646490,3
1.0,1.0,45,-23.5717443,-46.6596382,845272,1
4.0,4.0,346,-23.616936,-46.625243,3678200,1
2.0,1.0,50,-23.5767992,-46.6056694,482737,1
4.0,3.0,190,-23.5652395,-46.6590094,2561330,2
3.0,2.0,91,-23.5525921,-46.6985032,789110,2
2.0,1.0,62,-23.5708726,-46.6617387,962504,2
3.0,2.0,200,-23.5392392,-46.6566542,2030870,2
2.0,1.0,78,-23.57969,-46.6344425,553497,3
3.0,2.0,158,-23.5594607,-46.5903317,1168100,2
2.0,2.0,62,-23.607068,-46.6109714,647915,3
2.0,1.0,106,-23.565212,-46.6664596,987823,1
3.0,1.0,168,-23.5891793,-46.671393,1785950,3
2.0,2.0,97,-23.546768,-46.686565,792254,1
3.0,2.0,260,-23.5369447,-46.6571193,2463460,3
3.0,4.0,682,-23.620173,-46.7358071,3136060,3
3.0,2.0,140,-23.5704125,-46.6349505,1180700,2
3.0,1.0,150,-23.5465691,-46.6546898,1156900,2
4.0,5.0,330,-23.554153,-46.7142958,4434060,3
3.0,2.0,137,-23.5940667,-46.6762065,1452680,2
2.0,2.0,58,-23.6252923,-46.6265324,496821,1
2.0,1.0,84,-23.5984024,-46.681358,1439160,2
2.0,1.0,49,-23.6472752,-46.6431779,359434,1
4.0,3.0,400,-23.6113972,-46.6621766,4192360,2
4.0,3.0,397,-23.6390494,-46.7007211,4206820,3
3.0,2.0,110,-23.5312484,-46.6843933,1322960,3
2.0,2.0,82,-23.6455667,-46.7019597,938312,1
4.0,4.0,178,-23.6179261,-46.7386024,1577560,1
2.0,1.0,60,-23.5586326,-46.6515022,545477,1
2.0,1.0,66,-23.618259,-46.6848007,726088,3
3.0,1.0,105,-23.5719957,-46.6361492,813750,1
3.0,2.0,115,-23.6217705,-46.6730862,1046840,2
4.0,2.0,130,-23.5502803,-46.7164256,1287910,3
3.0,1.0,189,-23.5734673,-46.6486872,1693520,3
4.0,4.0,253,-23.4947364,-46.6257051,1734760,2
2.0,1.0,135,-23.5593062,-46.6649251,1477040,3
2.0,1.0,85,-23.5585768,-46.6778146,828252,3
4.0,3.0,126,-23.6271152,-46.7345376,1291570,2
3.0,3.0,280,-23.5417559,-46.6623898,2315040,2
3.0,2.0,140,-23.604158,-46.613577,1406330,3
1.0,1.0,32,-23.5948571,-46.6751007,493950,1
3.0,2.0,112,-23.5617015,-46.60137,733108,2
2.0,1.0,75,-23.6039944,-46.677976,831504,2
3.0,1.0,86,-23.55736,-46.6046844,636933,3
3.0,3.0,200,-23.5742232,-46.6257371,1628740,3
3.0,1.0,105,-23.56753,-46.6461477,827067,2
3.0,2.0,130,-23.5696861,-46.69015,1328210,1
3.0,1.0,110,-23.5668725,-46.6575599,1015330,1
2.0,1.0,110,-23.5609887,-46.6684541,1240760,1
3.0,5.0,225,-23.6069664,-46.6849838,1805330,3
3.0,3.0,160,-23.5672912,-46.6553734,2910990,2
3.0,2.0,150,-23.5437637,-46.6555219,1682040,3
3.0,1.0,186,-23.5817898,-46.6863584,2989660,1
4.0,3.0,285,-23.6336203,-46.7016758,1912200,2
4.0,3.0,420,-23.6253328,-46.671249,3371130,3
2.0,1.0,85,-23.5611268,-46.6644446,1021900,3
2.0,2.0,91,-23.5880953,-46.6796849,1818930,1
3.0,2.0,118,-23.5334466,-46.6713906,1109380,3
3.0,3.0,170,-23.6207605,-46.6789166,1499330,2
4.0,3.0,218,-23.6232341,-46.7195204,1343950,1
4.0,4.0,234,-23.601945,-46.658876,4029430,2
1.0,1.0,48,-23.6224022,-46.6887496,532967,2
3.0,1.0,160,-23.5662315,-46.6534279,1939130,3
3.0,2.0,178,-23.5693335,-46.6537776,3141660,1
2.0,2.0,80,-23.611516,-46.6928988,1091040,1
3.0,2.0,114,-23.5769043,-46.636004,964662,3
2.0,1.0,70,-23.557245,-46.655405,494424,2
4.0,3.0,143,-23.6194061,-46.6805658,1378090,3
3.0,3.0,210,-23.5643304,-46.6227533,2696750,3
2.0,1.0,96,-23.5426796,-46.6825935,946738,3
3.0,4.0,220,-23.554153,-46.7142958,2956040,1
2.0,1.0,96,-23.5801743,-46.6377795,812347,1
2.0,1.0,52,-23.541727,-46.6910249,558521,3
2.0,1.0,50,-23.6202796,-46.6372109,527695,1
3.0,2.0,69,-23.603951,-46.6071374,727494,1
2.0,1.0,60,-23.627216,-46.7329908,437069,1
2.0,1.0,78,-23.5510825,-46.6473438,1188060,1
2.0,2.0,71,-23.6061768,-46.6563764,1094110,1
3.0,1.0,76,-23.598362,-46.6822966,890408,2
2.0,1.0,90,-23.5427337,-46.6553305,571415,2
3.0,2.0,108,-23.6315854,-46.7319074,952884,2
3.0,2.0,108,-23.5632782,-46.6846819,1327670,1
3.0,2.0,130,-23.6232987,-46.673502,1171780,3
2.0,1.0,78,-23.6005582,-46.6489635,619413,1
4.0,4.0,354,-23.630371,-46.733204,3185960,2
3.0,2.0,110,-23.60899,-46.636834,845790,1
4.0,2.0,271,-23.578775,-46.6897351,3550960,3
3.0,2.0,356,-23.5427269,-46.6555222,4149470,1
3.0,1.0,105,-23.5739513,-46.6053806,1006000,2
2.0,1.0,70,-23.534861,-46.656047,758416,2
3.0,1.0,120,-23.5490954,-46.6577925,1139140,2
4.0,1.0,150,-23.5488327,-46.6542633,1269130,1
3.0,1.0,103,-23.5352366,-46.6660246,832092,1
4.0,3.0,186,-23.5553804,-46.7377458,1309840,2
4.0,4.0,160,-23.5330876,-46.684372,1582040,3
1.0,1.0,29,-23.6282888,-46.6637808,310539,3
3.0,2.0,130,-23.5563717,-46.6958124,1448530,3
2.0,1.0,64,-23.53796,-46.5782571,450664,2
4.0,4.0,184,-23.610407,-46.7066176,1793620,1
2.0,1.0,44,-23.5340275,-46.6892252,419348,1
3.0,2.0,87,-23.5959153,-46.6745188,1315600,3
2.0,1.0,57,-23.5860275,-46.6763059,711282,2
3.0,1.0,91,-23.5750223,-46.6378487,1047560,2
2.0,2.0,100,-23.5690765,-46.6640055,1215130,1
1.0,1.0,50,-23.6435753,-46.6651381,323950,1
3.0,4.0,130,-23.5735764,-46.6575257,1680270,1
4.0,4.0,220,-23.620919,-46.7389937,1602580,1
3.0,1.0,128,-23.5377314,-46.6675188,945118,1
4.0,3.0,310,-23.4957511,-46.6298738,2966630,3
2.0,2.0,85,-23.6011079,-46.7161175,1043550,1
2.0,2.0,60,-23.5968657,-46.6435794,454241,2
4.0,4.0,360,-23.6200619,-46.6790555,4471320,3
3.0,2.0,124,-23.6013541,-46.6679433,1774480,2
4.0,4.0,292,-23.5319058,-46.7323597,2352900,1
1.0,1.0,53,-23.589927,-46.6247419,441503,1
1.0,2.0,85,-23.5937562,-46.671919,1511730,3
3.0,3.0,80,-23.6250779,-46.6429586,770172,2
1.0,1.0,41,-23.6114382,-46.6305554,388455,1
2.0,3.0,103,-23.5826308,-46.6817604,1364910,3
3.0,1.0,104,-23.532449,-46.703302,874958,3
4.0,4.0,456,-23.5097595,-46.6507406,3381490,1
3.0,3.0,177,-23.6233752,-46.6738739,1895360,2
3.0,4.0,260,-23.6164825,-46.6231467,2218990,1
4.0,4.0,226,-23.6194535,-46.7367811,1670920,2
3.0,2.0,168,-23.5802586,-46.6731627,2352430,2
4.0,2.0,100,-23.544954,-46.688534,1155270,1
3.0,4.0,250,-23.6403244,-46.6706314,1501620,3
4.0,4.0,254,-23.5353506,-46.6800386,2896840,2
4.0,4.0,229,-23.6199065,-46.6782327,2887200,3
4.0,2.0,198,-23.5836239,-46.6803744,2234500,2
3.0,2.0,95,-23.5342643,-46.6585441,847800,3
3.0,1.0,95,-23.5756881,-46.6269828,702686,1
3.0,2.0,90,-23.6003563,-46.7307241,442688,1
2.0,1.0,72,-23.6229272,-46.6378101,546271,1
3.0,2.0,143,-23.5962447,-46.6185419,1144180,2
2.0,1.0,49,-23.5030698,-46.6836426,237086,2
2.0,2.0,130,-23.6035293,-46.6692036,1482930,2
2.0,1.0,55,-23.5833198,-46.6326135,543308,1
4.0,3.0,334,-23.5379706,-46.6785396,3623920,3
3.0,1.0,130,-23.5721126,-46.6254552,756765,2
2.0,1.0,85,-23.5635296,-46.6819594,1060420,2
3.0,1.0,100,-23.5575693,-46.6625493,1267110,3
3.0,1.0,100,-23.6000856,-46.6695532,1080330,2
3.0,3.0,384,-23.6239274,-46.7339643,1831370,2
4.0,5.0,400,-23.5634197,-46.6601755,4875910,2
3.0,1.0,160,-23.5592223,-46.6729173,1647250,2
4.0,4.0,380,-23.6172361,-46.6235116,4164710,1
2.0,1.0,88,-23.543761,-46.68737,850513,1
4.0,3.0,405,-23.6390494,-46.7007211,4291590,2
3.0,1.0,100,-23.578895,-46.6431497,899084,2
4.0,1.0,220,-23.5396032,-46.6702835,2046290,3
2.0,1.0,60,-23.5880953,-46.6796849,1199290,2
2.0,1.0,100,-23.5983982,-46.6421498,1063670,3
4.0,4.0,350,-23.5354676,-46.6706522,3848670,2
3.0,1.0,120,-23.5403037,-46.6579222,1209160,2
4.0,4.0,198,-23.5752091,-46.6470153,3039790,1
3.0,1.0,146,-23.5860453,-46.647292,1164340,3
4.0,4.0,270,-23.5625043,-46.6774513,3742090,2
2.0,1.0,63,-23.5273004,-46.7336578,573100,1
3.0,2.0,105,-23.6172561,-46.632402,973536,3
2.0,2.0,67,-23.6137936,-46.6908307,838856,1
4.0,2.0,230,-23.5710138,-46.6568258,3117450,3
3.0,2.0,152,-23.5638679,-46.6857192,1714750,3
3.0,1.0,165,-23.5391265,-46.6567421,1809590,1
1.0,1.0,43,-23.6123268,-46.7375195,345891,1
4.0,4.0,258,-23.5605137,-46.6615352,4844330,3
3.0,1.0,95,-23.5637021,-46.6457406,735500,3
3.0,4.0,227,-23.5704454,-46.628767,2656210,3
3.0,1.0,130,-23.5433208,-46.656884,1456830,2
4.0,2.0,170,-23.5715955,-46.6575867,1895590,1
2.0,2.0,67,-23.6151931,-46.6358533,695231,2
4.0,4.0,192,-23.5754764,-46.6484806,2798570,3
4.0,2.0,150,-23.5553328,-46.678958,1929450,1
4.0,4.0,223,-23.6260673,-46.6721333,2662650,2
3.0,2.0,117,-23.6143879,-46.6347219,1051360,3
3.0,3.0,140,-23.5315501,-46.7161424,1252150,1
3.0,3.0,159,-23.589857,-46.62789,1902700,3
1.0,1.0,95,-23.6216191,-46.6377947,568533,2
4.0,3.0,198,-23.6119465,-46.6914314,2618020,3
3.0,2.0,115,-23.5904222,-46.6268622,1151300,1
2.0,1.0,46,-23.5325039,-46.6590426,310119,3
4.0,4.0,240,-23.621585,-46.6807629,2965690,3
2.0,1.0,56,-23.5517042,-46.679777,588344,1
2.0,1.0,125,-23.5417155,-46.656041,1251330,1
3.0,2.0,94,-23.6469039,-46.7017245,868687,1
